Transaction;Item;date_time;period_day;weekday_weekend
1248;Bumbu ajinomoto;13/11/2016 13.01;afternoon;weekend
1248;Kopi kapal api;13/11/2016 13.01;afternoon;weekend
1248;Kopi kapal api;13/11/2016 13.01;afternoon;weekend
1248;Pulpen kenko;13/11/2016 13.01;afternoon;weekend
1249;Sari Roti Gandum;13/11/2016 13.04;afternoon;weekend
1250;Kopi kapal api;13/11/2016 13.13;afternoon;weekend
1251;Sajiku nasi goreng;13/11/2016 13.17;afternoon;weekend
1251;Kopi kapal api;13/11/2016 13.17;afternoon;weekend
1251;Teh prendjak;13/11/2016 13.17;afternoon;weekend
1252;Shampo Sunsilk;13/11/2016 13.19;afternoon;weekend
1252;Mentega blueband;13/11/2016 13.19;afternoon;weekend
1252;Minyak makan bimoli;13/11/2016 13.19;afternoon;weekend
1253;Sari Roti Gandum;13/11/2016 13.29;afternoon;weekend
1254;Sari Roti Gandum;13/11/2016 13.37;afternoon;weekend
1254;Shampo Sunsilk;13/11/2016 13.37;afternoon;weekend
1254;Minyak makan bimoli;13/11/2016 13.37;afternoon;weekend
1254;Sari Roti Gandum;13/11/2016 13.37;afternoon;weekend
1254;Sajiku nasi goreng;13/11/2016 13.37;afternoon;weekend
1255;Shampo Sunsilk;13/11/2016 13.39;afternoon;weekend
1255;Panadol;13/11/2016 13.39;afternoon;weekend
1255;Kopi kapal api;13/11/2016 13.39;afternoon;weekend
1255;Sari Roti Gandum;13/11/2016 13.39;afternoon;weekend
1256;Sari Roti Gandum;13/11/2016 13.50;afternoon;weekend
1256;Popok Mamypoko;13/11/2016 13.50;afternoon;weekend
1256;Spread;13/11/2016 13.50;afternoon;weekend
1257;Shampo Sunsilk;13/11/2016 13.52;afternoon;weekend
1258;Kopi kapal api;13/11/2016 13.59;afternoon;weekend
1258;Sajiku nasi goreng;13/11/2016 13.59;afternoon;weekend
1259;Sari Roti Gandum;13/11/2016 14.14;afternoon;weekend
1259;Sari Roti Gandum;13/11/2016 14.14;afternoon;weekend
1259;Royco rasa sapi;13/11/2016 14.14;afternoon;weekend
1259;Sajiku nasi goreng;13/11/2016 14.14;afternoon;weekend
1259;Teh prendjak;13/11/2016 14.14;afternoon;weekend
1260;Kopi kapal api;13/11/2016 14.28;afternoon;weekend
1260;Coca cola;13/11/2016 14.28;afternoon;weekend
1260;Mineral water;13/11/2016 14.28;afternoon;weekend
1260;Sari Roti Gandum;13/11/2016 14.28;afternoon;weekend
1260;Shampo Sunsilk;13/11/2016 14.28;afternoon;weekend
1261;Minyak makan bimoli;13/11/2016 14.36;afternoon;weekend
1261;Kopi kapal api;13/11/2016 14.36;afternoon;weekend
1261;Teh prendjak;13/11/2016 14.36;afternoon;weekend
1262;Sari Roti Gandum;13/11/2016 14.39;afternoon;weekend
1263;Sari Roti Gandum;13/11/2016 15.02;afternoon;weekend
1264;Kopi kapal api;13/11/2016 15.12;afternoon;weekend
1264;Kopi kapal api;13/11/2016 15.12;afternoon;weekend
1264;Teh prendjak;13/11/2016 15.12;afternoon;weekend
1264;Sajiku nasi goreng;13/11/2016 15.12;afternoon;weekend
1264;Royco rasa sapi;13/11/2016 15.12;afternoon;weekend
1264;Sari Roti Gandum;13/11/2016 15.12;afternoon;weekend
1265;Garam dolphine;13/11/2016 15.23;afternoon;weekend
1266;Sari Roti Gandum;13/11/2016 16.35;afternoon;weekend
1266;Beras;13/11/2016 16.35;afternoon;weekend
1267;Kopi kapal api;13/11/2016 16.39;afternoon;weekend
1267;Kopi kapal api;13/11/2016 16.39;afternoon;weekend
1267;Rokok Marlboro;13/11/2016 16.39;afternoon;weekend
1267;Sari Roti Gandum;13/11/2016 16.39;afternoon;weekend
1268;Minyak makan bimoli;13/11/2016 16.41;afternoon;weekend
1269;Kopi kapal api;13/11/2016 16.45;afternoon;weekend
1269;Kids biscuit;13/11/2016 16.45;afternoon;weekend
1270;Pulpen kenko;13/11/2016 16.47;afternoon;weekend
1270;Minyak makan bimoli;13/11/2016 16.47;afternoon;weekend
1270;Shampo Sunsilk;13/11/2016 16.47;afternoon;weekend
1271;Kids biscuit;13/11/2016 16.47;afternoon;weekend
1272;Kids biscuit;13/11/2016 16.59;afternoon;weekend
1273;Bumbu ajinomoto;13/11/2016 17.42;evening;weekend
1273;Minyak kayu putih;13/11/2016 17.42;evening;weekend
1274;Rokok Marlboro;13/11/2016 17.47;evening;weekend
1274;Sajiku nasi goreng;13/11/2016 17.47;evening;weekend
1274;Kids biscuit;13/11/2016 17.47;evening;weekend
1274;Minyak makan bimoli;13/11/2016 17.47;evening;weekend
1275;Kopi kapal api;14/11/2016 07.39;morning;weekday
1276;Kopi kapal api;14/11/2016 08.31;morning;weekday
1277;Teh prendjak;14/11/2016 08.57;morning;weekday
1277;Mentega blueband;14/11/2016 08.57;morning;weekday
1278;Mentega blueband;14/11/2016 08.58;morning;weekday
1278;Kopi kapal api;14/11/2016 08.58;morning;weekday
1279;Kopi kapal api;14/11/2016 09.11;morning;weekday
1280;Kopi kapal api;14/11/2016 09.17;morning;weekday
1280;Mentega blueband;14/11/2016 09.17;morning;weekday
1281;Pasta gigi;14/11/2016 09.31;morning;weekday
1281;Kopi kapal api;14/11/2016 09.31;morning;weekday
1282;Royco rasa sapi;14/11/2016 09.38;morning;weekday
1282;Teh prendjak;14/11/2016 09.38;morning;weekday
1282;Kopi kapal api;14/11/2016 09.38;morning;weekday
1282;Kopi kapal api;14/11/2016 09.38;morning;weekday
1283;Garnier Man;14/11/2016 09.59;morning;weekday
1284;Teh prendjak;14/11/2016 10.01;morning;weekday
1284;Indomie soto ayam;14/11/2016 10.01;morning;weekday
1285;Garnier Man;14/11/2016 10.05;morning;weekday
1286;Kopi kapal api;14/11/2016 10.06;morning;weekday
1286;Royco rasa sapi;14/11/2016 10.06;morning;weekday
1287;Mentega blueband;14/11/2016 10.12;morning;weekday
1287;Indomie soto ayam;14/11/2016 10.12;morning;weekday
1287;Teh prendjak;14/11/2016 10.12;morning;weekday
1288;Teh prendjak;14/11/2016 10.13;morning;weekday
1288;Royco rasa sapi;14/11/2016 10.13;morning;weekday
1289;Mentega blueband;14/11/2016 10.14;morning;weekday
1289;Pasta gigi;14/11/2016 10.14;morning;weekday
1289;Indomie soto ayam;14/11/2016 10.14;morning;weekday
1290;Pasta gigi;14/11/2016 10.18;morning;weekday
1291;Sajiku nasi goreng;14/11/2016 10.32;morning;weekday
1291;Garnier Man;14/11/2016 10.32;morning;weekday
1292;Kopi kapal api;14/11/2016 10.44;morning;weekday
1292;Sari Roti Gandum;14/11/2016 10.44;morning;weekday
1293;Kopi kapal api;14/11/2016 10.49;morning;weekday
1293;Indomie soto ayam;14/11/2016 10.49;morning;weekday
1294;Kopi kapal api;14/11/2016 10.59;morning;weekday
1294;Kopi kapal api;14/11/2016 10.59;morning;weekday
1294;Kids biscuit;14/11/2016 10.59;morning;weekday
1295;Kopi kapal api;14/11/2016 11.12;morning;weekday
1295;Teh prendjak;14/11/2016 11.12;morning;weekday
1296;Kopi kapal api;14/11/2016 11.17;morning;weekday
1296;Kopi kapal api;14/11/2016 11.17;morning;weekday
1297;Sari Roti Gandum;14/11/2016 11.18;morning;weekday
1297;Sari Roti Gandum;14/11/2016 11.18;morning;weekday
1298;Sari Roti Gandum;14/11/2016 11.24;morning;weekday
1299;Mentega blueband;14/11/2016 11.35;morning;weekday
1300;Sari Roti Gandum;14/11/2016 11.36;morning;weekday
1301;Teh prendjak;14/11/2016 11.40;morning;weekday
1301;Sari Roti Gandum;14/11/2016 11.40;morning;weekday
1303;Mineral water;14/11/2016 12.00;afternoon;weekday
1303;Kopi kapal api;14/11/2016 12.00;afternoon;weekday
1303;Kids biscuit;14/11/2016 12.00;afternoon;weekday
1303;Minyak makan bimoli;14/11/2016 12.00;afternoon;weekday
1304;Pasta gigi;14/11/2016 12.05;afternoon;weekday
1305;Kopi kapal api;14/11/2016 12.08;afternoon;weekday
1305;Royco rasa sapi;14/11/2016 12.08;afternoon;weekday
1306;Sari Roti Gandum;14/11/2016 12.20;afternoon;weekday
1306;Fiesta Chicken Nugget;14/11/2016 12.20;afternoon;weekday
1306;Teh prendjak;14/11/2016 12.20;afternoon;weekday
1307;Rokok Marlboro;14/11/2016 12.22;afternoon;weekday
1307;Rokok Marlboro;14/11/2016 12.22;afternoon;weekday
1307;Sari Roti Gandum;14/11/2016 12.22;afternoon;weekday
1307;Indomie soto ayam;14/11/2016 12.22;afternoon;weekday
1308;Fiesta Chicken Nugget;14/11/2016 12.28;afternoon;weekday
1308;Kopi kapal api;14/11/2016 12.28;afternoon;weekday
1309;Kopi kapal api;14/11/2016 12.29;afternoon;weekday
1309;Teh prendjak;14/11/2016 12.29;afternoon;weekday
1309;Indomie soto ayam;14/11/2016 12.29;afternoon;weekday
1310;Sari Roti Gandum;14/11/2016 12.39;afternoon;weekday
1311;Fiesta Chicken Nugget;14/11/2016 12.41;afternoon;weekday
1311;Kopi kapal api;14/11/2016 12.41;afternoon;weekday
1311;Teh prendjak;14/11/2016 12.41;afternoon;weekday
1313;Kopi kapal api;14/11/2016 12.52;afternoon;weekday
1314;Fiesta Chicken Nugget;14/11/2016 13.03;afternoon;weekday
1314;Sari Roti Gandum;14/11/2016 13.03;afternoon;weekday
1315;Sajiku nasi goreng;14/11/2016 13.09;afternoon;weekday
1315;Sajiku nasi goreng;14/11/2016 13.09;afternoon;weekday
1315;Panadol;14/11/2016 13.09;afternoon;weekday
1315;Indomie soto ayam;14/11/2016 13.09;afternoon;weekday
1316;Sajiku nasi goreng;14/11/2016 13.14;afternoon;weekday
1316;Minyak makan bimoli;14/11/2016 13.14;afternoon;weekday
1316;Kopi kapal api;14/11/2016 13.14;afternoon;weekday
1316;Kopi kapal api;14/11/2016 13.14;afternoon;weekday
1317;Fiesta Chicken Nugget;14/11/2016 13.19;afternoon;weekday
1317;Milo;14/11/2016 13.19;afternoon;weekday
1317;Kopi kapal api;14/11/2016 13.19;afternoon;weekday
1317;Sajiku nasi goreng;14/11/2016 13.19;afternoon;weekday
1317;Garam dolphine;14/11/2016 13.19;afternoon;weekday
1318;Sari Roti Gandum;14/11/2016 13.20;afternoon;weekday
1318;Sari Roti Gandum;14/11/2016 13.20;afternoon;weekday
1318;Fiesta Chicken Nugget;14/11/2016 13.20;afternoon;weekday
1319;Garnier Man;14/11/2016 13.35;afternoon;weekday
1320;Kopi kapal api;14/11/2016 13.36;afternoon;weekday
1320;Minyak makan bimoli;14/11/2016 13.36;afternoon;weekday
1321;Gula;14/11/2016 13.38;afternoon;weekday
1321;Sari Roti Gandum;14/11/2016 13.38;afternoon;weekday
1322;Fiesta Chicken Nugget;14/11/2016 13.41;afternoon;weekday
1322;Mamelemon;14/11/2016 13.41;afternoon;weekday
1322;Kopi kapal api;14/11/2016 13.41;afternoon;weekday
1322;Teh prendjak;14/11/2016 13.41;afternoon;weekday
1323;Garnier Man;14/11/2016 13.45;afternoon;weekday
1324;Kopi kapal api;14/11/2016 13.49;afternoon;weekday
1324;Teh prendjak;14/11/2016 13.49;afternoon;weekday
1325;Mamelemon;14/11/2016 14.01;afternoon;weekday
1325;Popok Mamypoko;14/11/2016 14.01;afternoon;weekday
1325;Minyak makan bimoli;14/11/2016 14.01;afternoon;weekday
1325;Kopi kapal api;14/11/2016 14.01;afternoon;weekday
1326;Sari Roti Gandum;14/11/2016 14.02;afternoon;weekday
1327;Kopi kapal api;14/11/2016 14.06;afternoon;weekday
1327;Mamelemon;14/11/2016 14.06;afternoon;weekday
1328;Kopi kapal api;14/11/2016 14.41;afternoon;weekday
1328;Kopi kapal api;14/11/2016 14.41;afternoon;weekday
1328;Minyak makan bimoli;14/11/2016 14.41;afternoon;weekday
1329;Sari Roti Gandum;14/11/2016 14.43;afternoon;weekday
1329;Minyak makan bimoli;14/11/2016 14.43;afternoon;weekday
1329;Kids biscuit;14/11/2016 14.43;afternoon;weekday
1330;Kopi kapal api;14/11/2016 15.02;afternoon;weekday
1330;Sari Roti Gandum;14/11/2016 15.02;afternoon;weekday
1331;Kopi kapal api;14/11/2016 15.14;afternoon;weekday
1332;Minyak makan bimoli;14/11/2016 15.29;afternoon;weekday
1333;Rinso;14/11/2016 15.34;afternoon;weekday
1333;Sari Roti Gandum;14/11/2016 15.34;afternoon;weekday
1333;Minyak makan bimoli;14/11/2016 15.34;afternoon;weekday
1334;Mamelemon;14/11/2016 15.40;afternoon;weekday
1334;Fiesta Chicken Nugget;14/11/2016 15.40;afternoon;weekday
1334;Sajiku nasi goreng;14/11/2016 15.40;afternoon;weekday
1335;Sari Roti Gandum;14/11/2016 15.42;afternoon;weekday
1335;Fiesta Chicken Nugget;14/11/2016 15.42;afternoon;weekday
1336;Kopi kapal api;14/11/2016 15.56;afternoon;weekday
1336;Sari Roti Gandum;14/11/2016 15.56;afternoon;weekday
1336;Kopi kapal api;14/11/2016 15.56;afternoon;weekday
1336;Sari Roti Gandum;14/11/2016 15.56;afternoon;weekday
1336;Garam dolphine;14/11/2016 15.56;afternoon;weekday
1337;Sari Roti Gandum;14/11/2016 16.08;afternoon;weekday
1337;Bumbu ajinomoto;14/11/2016 16.08;afternoon;weekday
1337;Teh prendjak;14/11/2016 16.08;afternoon;weekday
1337;Milo;14/11/2016 16.08;afternoon;weekday
1338;Bumbu ajinomoto;14/11/2016 16.11;afternoon;weekday
1338;Kopi kapal api;14/11/2016 16.11;afternoon;weekday
1338;Milo;14/11/2016 16.11;afternoon;weekday
1338;Pulpen kenko;14/11/2016 16.11;afternoon;weekday
1338;Minyak makan bimoli;14/11/2016 16.11;afternoon;weekday
1339;Milo;14/11/2016 16.26;afternoon;weekday
1339;Kopi kapal api;14/11/2016 16.26;afternoon;weekday
1340;Garnier Man;14/11/2016 17.12;evening;weekday
1341;Garnier Man;14/11/2016 18.17;evening;weekday
1341;Minyak makan bimoli;14/11/2016 18.17;evening;weekday
1342;Kopi kapal api;15/11/2016 07.42;morning;weekday
1342;Mentega blueband;15/11/2016 07.42;morning;weekday
1343;Sari Roti Gandum;15/11/2016 08.14;morning;weekday
1343;Royco rasa sapi;15/11/2016 08.14;morning;weekday
1344;Kopi kapal api;15/11/2016 09.02;morning;weekday
1345;Sari Roti Gandum;15/11/2016 09.07;morning;weekday
1346;Mentega blueband;15/11/2016 09.13;morning;weekday
1346;Teh prendjak;15/11/2016 09.13;morning;weekday
1346;Kopi kapal api;15/11/2016 09.13;morning;weekday
1347;Milo;15/11/2016 09.16;morning;weekday
1348;Kopi kapal api;15/11/2016 09.17;morning;weekday
1349;Coca cola;15/11/2016 09.19;morning;weekday
1350;Kopi kapal api;15/11/2016 09.23;morning;weekday
1351;Garnier Man;15/11/2016 09.36;morning;weekday
1352;Kopi kapal api;15/11/2016 10.01;morning;weekday
1352;Kopi kapal api;15/11/2016 10.01;morning;weekday
1352;Royco rasa sapi;15/11/2016 10.01;morning;weekday
1352;Sari Roti Gandum;15/11/2016 10.01;morning;weekday
1353;Kopi kapal api;15/11/2016 10.07;morning;weekday
1353;Indomie soto ayam;15/11/2016 10.07;morning;weekday
1354;Kopi kapal api;15/11/2016 10.09;morning;weekday
1355;Kopi kapal api;15/11/2016 10.18;morning;weekday
1355;Teh prendjak;15/11/2016 10.18;morning;weekday
1355;Royco rasa sapi;15/11/2016 10.18;morning;weekday
1356;Kopi kapal api;15/11/2016 10.46;morning;weekday
1356;Royco rasa sapi;15/11/2016 10.46;morning;weekday
1357;Kopi kapal api;15/11/2016 10.49;morning;weekday
1357;Teh prendjak;15/11/2016 10.49;morning;weekday
1358;Kopi kapal api;15/11/2016 10.52;morning;weekday
1359;Kopi kapal api;15/11/2016 11.02;morning;weekday
1360;Kopi kapal api;15/11/2016 11.04;morning;weekday
1360;Sari Roti Gandum;15/11/2016 11.04;morning;weekday
1361;Kopi kapal api;15/11/2016 11.06;morning;weekday
1362;Sari Roti Gandum;15/11/2016 11.10;morning;weekday
1363;Garnier Man;15/11/2016 11.15;morning;weekday
1364;Kopi kapal api;15/11/2016 11.37;morning;weekday
1364;Kids biscuit;15/11/2016 11.37;morning;weekday
1365;Teh prendjak;15/11/2016 11.41;morning;weekday
1365;Minyak makan bimoli;15/11/2016 11.41;morning;weekday
1366;Sari Roti Gandum;15/11/2016 11.43;morning;weekday
1367;Kopi kapal api;15/11/2016 11.44;morning;weekday
1367;Pasta gigi;15/11/2016 11.44;morning;weekday
1368;Gula;15/11/2016 11.51;morning;weekday
1368;Kopi kapal api;15/11/2016 11.51;morning;weekday
1368;Mamelemon;15/11/2016 11.51;morning;weekday
1369;Gula;15/11/2016 11.56;morning;weekday
1369;Pasta gigi;15/11/2016 11.56;morning;weekday
1369;Minyak makan bimoli;15/11/2016 11.56;morning;weekday
1370;Kopi kapal api;15/11/2016 12.00;afternoon;weekday
1370;Pasta gigi;15/11/2016 12.00;afternoon;weekday
1371;Mamelemon;15/11/2016 12.08;afternoon;weekday
1371;Sajiku nasi goreng;15/11/2016 12.08;afternoon;weekday
1371;Teh prendjak;15/11/2016 12.08;afternoon;weekday
1372;Sari Roti Gandum;15/11/2016 12.13;afternoon;weekday
1372;Gula;15/11/2016 12.13;afternoon;weekday
1373;Gula;15/11/2016 12.18;afternoon;weekday
1373;Sari Roti Gandum;15/11/2016 12.18;afternoon;weekday
1373;Indomie soto ayam;15/11/2016 12.18;afternoon;weekday
1374;Kopi kapal api;15/11/2016 12.20;afternoon;weekday
1374;Kopi kapal api;15/11/2016 12.20;afternoon;weekday
1374;Mamelemon;15/11/2016 12.20;afternoon;weekday
1375;Mentega blueband;15/11/2016 12.22;afternoon;weekday
1375;Mentega blueband;15/11/2016 12.22;afternoon;weekday
1376;Kopi kapal api;15/11/2016 12.28;afternoon;weekday
1376;Kopi kapal api;15/11/2016 12.28;afternoon;weekday
1376;Mentega blueband;15/11/2016 12.28;afternoon;weekday
1376;Mentega blueband;15/11/2016 12.28;afternoon;weekday
1376;Sari Roti Gandum;15/11/2016 12.28;afternoon;weekday
1377;Sari Roti Gandum;15/11/2016 12.36;afternoon;weekday
1378;Kopi kapal api;15/11/2016 12.37;afternoon;weekday
1378;Sari Roti Gandum;15/11/2016 12.37;afternoon;weekday
1379;Mamelemon;15/11/2016 12.50;afternoon;weekday
1379;Fiesta Chicken Nugget;15/11/2016 12.50;afternoon;weekday
1380;Fiesta Chicken Nugget;15/11/2016 13.02;afternoon;weekday
1380;Sajiku nasi goreng;15/11/2016 13.02;afternoon;weekday
1380;Kopi kapal api;15/11/2016 13.02;afternoon;weekday
1381;Mamelemon;15/11/2016 13.02;afternoon;weekday
1382;Sari Roti Gandum;15/11/2016 13.11;afternoon;weekday
1383;Mamelemon;15/11/2016 13.16;afternoon;weekday
1383;Kopi kapal api;15/11/2016 13.16;afternoon;weekday
1383;Pasta gigi;15/11/2016 13.16;afternoon;weekday
1384;Pasta gigi;15/11/2016 13.17;afternoon;weekday
1384;Kopi kapal api;15/11/2016 13.17;afternoon;weekday
1384;Kopi kapal api;15/11/2016 13.17;afternoon;weekday
1386;Kopi kapal api;15/11/2016 13.30;afternoon;weekday
1386;Kopi kapal api;15/11/2016 13.30;afternoon;weekday
1386;Mamelemon;15/11/2016 13.30;afternoon;weekday
1386;Sari Roti Gandum;15/11/2016 13.30;afternoon;weekday
1387;Sari Roti Gandum;15/11/2016 13.34;afternoon;weekday
1388;Kopi kapal api;15/11/2016 13.36;afternoon;weekday
1388;Kopi kapal api;15/11/2016 13.36;afternoon;weekday
1388;Fiesta Chicken Nugget;15/11/2016 13.36;afternoon;weekday
1388;Sajiku nasi goreng;15/11/2016 13.36;afternoon;weekday
1389;Kopi kapal api;15/11/2016 13.43;afternoon;weekday
1389;Kopi kapal api;15/11/2016 13.43;afternoon;weekday
1389;Mamelemon;15/11/2016 13.43;afternoon;weekday
1390;Sari Roti Gandum;15/11/2016 13.46;afternoon;weekday
1391;Sari Roti Gandum;15/11/2016 13.48;afternoon;weekday
1392;Sari Roti Gandum;15/11/2016 14.04;afternoon;weekday
1393;Kopi kapal api;15/11/2016 14.14;afternoon;weekday
1394;Sari Roti Gandum;15/11/2016 14.16;afternoon;weekday
1394;Mamelemon;15/11/2016 14.16;afternoon;weekday
1395;Kopi kapal api;15/11/2016 14.40;afternoon;weekday
1395;Kopi kapal api;15/11/2016 14.40;afternoon;weekday
1395;Sajiku nasi goreng;15/11/2016 14.40;afternoon;weekday
1395;Mamelemon;15/11/2016 14.40;afternoon;weekday
1396;Gula;15/11/2016 14.42;afternoon;weekday
1397;Kopi kapal api;15/11/2016 14.45;afternoon;weekday
1397;Mentega blueband;15/11/2016 14.45;afternoon;weekday
1398;Sari Roti Gandum;15/11/2016 14.47;afternoon;weekday
1399;Sari Roti Gandum;15/11/2016 14.59;afternoon;weekday
1399;Shampo Sunsilk;15/11/2016 14.59;afternoon;weekday
1400;Rokok Marlboro;15/11/2016 15.07;afternoon;weekday
1401;Coca cola;15/11/2016 15.21;afternoon;weekday
1402;Coca cola;15/11/2016 16.08;afternoon;weekday
1403;Shampo Sunsilk;15/11/2016 16.13;afternoon;weekday
1403;Minyak makan bimoli;15/11/2016 16.13;afternoon;weekday
1404;Teh prendjak;15/11/2016 17.02;evening;weekday
1404;Sari Roti Gandum;15/11/2016 17.02;evening;weekday
1404;Indomie soto ayam;15/11/2016 17.02;evening;weekday
1404;Pasta gigi;15/11/2016 17.02;evening;weekday
1405;Teh prendjak;15/11/2016 17.14;evening;weekday
1406;Sari Roti Gandum;15/11/2016 18.07;evening;weekday
1406;Indomie soto ayam;15/11/2016 18.07;evening;weekday
1407;Mentega blueband;15/11/2016 18.28;evening;weekday
1408;Kopi kapal api;16/11/2016 07.49;morning;weekday
1408;Mentega blueband;16/11/2016 07.49;morning;weekday
1409;Sari Roti Gandum;16/11/2016 08.01;morning;weekday
1410;Pasta gigi;16/11/2016 09.06;morning;weekday
1410;Kopi kapal api;16/11/2016 09.06;morning;weekday
1411;Kopi kapal api;16/11/2016 09.13;morning;weekday
1411;Sari Roti Gandum;16/11/2016 09.13;morning;weekday
1411;Popok Mamypoko;16/11/2016 09.13;morning;weekday
1412;Sari Roti Gandum;16/11/2016 09.15;morning;weekday
1412;Kopi kapal api;16/11/2016 09.15;morning;weekday
1413;Coca cola;16/11/2016 09.17;morning;weekday
1414;Sari Roti Gandum;16/11/2016 09.22;morning;weekday
1415;Kopi kapal api;16/11/2016 09.27;morning;weekday
1415;Kopi kapal api;16/11/2016 09.27;morning;weekday
1416;Kopi kapal api;16/11/2016 09.34;morning;weekday
1417;Pasta gigi;16/11/2016 09.37;morning;weekday
1418;Gula;16/11/2016 09.43;morning;weekday
1418;Pasta gigi;16/11/2016 09.43;morning;weekday
1419;Sari Roti Gandum;16/11/2016 09.47;morning;weekday
1419;Sari Sari Roti Gandum coklat srikaya;16/11/2016 09.47;morning;weekday
1420;Teh prendjak;16/11/2016 09.51;morning;weekday
1420;Kopi kapal api;16/11/2016 09.51;morning;weekday
1420;Pasta gigi;16/11/2016 09.51;morning;weekday
1421;Sari Roti Gandum;16/11/2016 09.52;morning;weekday
1421;Mineral water;16/11/2016 09.52;morning;weekday
1422;Teh prendjak;16/11/2016 10.23;morning;weekday
1422;Mentega blueband;16/11/2016 10.23;morning;weekday
